Search keyword,Search location,Serial,Name,Category,Profile URL,Address,Phone,Website,Rating,Reviews,Year from Business,Email (Website),Phone (Website),Facebook (Web),Twitter (Web),Instagram (Web),email,username,Cap username,domain,status,is_safe_to_send,is_valid_syntax,is_disposable,is_role_account,mx_accepts_mail,mx_records,can_connect_smtp,has_inbox_full,is_catch_all,is_deliverable,is_disabled,is_spamtrap
Automobile Accident Attorneys,"Shady Shores,TX",90,Barnett Howard & Williams P,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/keller-tx/mip/barnett-howard-williams-p-547561397,"101 Quest Ct, Keller, TX 76248",(817) 482-6770,https://www.bhwlawfirm.com/personal-injury,,,,info@bhwlawfirm.com,8179939249; 8174826770;,https://www.facebook.com/bhwlawfirm,https://twitter.com/bhwlawfirm,https://www.instagram.com/bhw_law_firm,info@bhwlawfirm.com,info,Info,bhwlawfirm.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,aspmx2.googlemail.com; aspmx.l.google.com; aspmx3.googlemail.com; alt2.aspmx.l.google.com; alt1.aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",92,Abrams Warren,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/dallas-tx/mip/abrams-warren-545288870,"10300 N Central Expy Ste 283, Dallas, TX 75231",(972) 960-9040,http://www.warrenabramsattorney.com,,,1984,abramswn@gmail.com,9729609040;,,,,abramswn@gmail.com,abramswn,Abramswn,gmail.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt2.gmail-smtp-in.l.google.com; alt3.gmail-smtp-in.l.google.com; alt1.gmail-smtp-in.l.google.com; gmail-smtp-in.l.google.com; alt4.gmail-smtp-in.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",98,Law Office of John Nwosu,"Automobile Accident Attorneys, Attorneys, General Practice Attorneys",https://www.yellowpages.com/dallas-tx/mip/law-office-of-john-nwosu-453962703,"8500 N Stemmons Fwy Ste 2020, Dallas, TX 75247",(214) 631-4646,http://www.johnnwosu.com,5,1,2010,attorney@johnnwosu.com,,https://www.facebook.com/johnnwosulawfirm,https://twitter.com/johnnwosulaw,https://www.instagram.com/johnnwosulaw,attorney@johnnwosu.com,attorney,Attorney,johnnwosu.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,ASPMX.L.GOOGLE.com; ALT3.ASPMX.L.GOOGLE.com; ALT2.ASPMX.L.GOOGLE.com; ALT4.ASPMX.L.GOOGLE.com; ALT1.ASPMX.L.GOOGLE.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",105,The Carse Law Firm,"Automobile Accident Attorneys, Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/dallas-tx/mip/the-carse-law-firm-455725049,"6210 Campbell Rd Ste 220, Dallas, TX 75248",(469) 737-4331,http://www.carselaw.com,,,,service@carselaw.com,877-865-2580;,,,,service@carselaw.com,service,Service,carselaw.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",106,Burnett Trahan and Midlo LLP,"Automobile Accident Attorneys, Accident & Property Damage Attorneys, Legal Service Plans",https://www.yellowpages.com/dallas-tx/mip/burnett-trahan-and-midlo-llp-13184644,"5151 Belt Line Rd Ste 435, Dallas, TX 75254",(972) 770-0050,https://www.burnettlaw.com,,,,info@burnettlaw.com,+18132215000;,https://www.facebook.com/burnettlitigation,https://twitter.com/burnettlawpa,,info@burnettlaw.com,info,Info,burnettlaw.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,burnettlaw-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",107,Turzinski Terrence,"Automobile Accident Attorneys, Attorneys, General Practice Attorneys",https://www.yellowpages.com/dallas-tx/mip/turzinski-terrence-14000997,"5151 Belt Line Rd Ste 1140, Dallas, TX 75254",(214) 369-9630,http://tgtlaw.com,,,1993,tgt@tgtlaw.com,,,,,tgt@tgtlaw.com,tgt,Tgt,tgtlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt3.aspmx.l.google.com; aspmx.l.google.com; alt1.aspmx.l.google.com; alt4.aspmx.l.google.com; alt2.aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",116,William Didlake,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/dallas-tx/mip/william-didlake-6829537,"12900 Preston Rd, Dallas, TX 75230",(214) 451-6636,http://www.didlakelaw.com,,,,bill@didlakelaw.com,,https://www.facebook.com/pages/william-m-didlake-pc/1592444714343426,,,bill@didlakelaw.com,bill,Bill,didlakelaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,didlakelaw-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",122,Patel & Associates,"Automobile Accident Attorneys, Attorneys, Legal Service Plans",https://www.yellowpages.com/richardson-tx/mip/patel-associates-8485894,"301 S Central Expy, Richardson, TX 75080",(972) 643-1813,http://www.patellaw.net,,,1997,mpatel@patellaw.net,,https://m.facebook.com/login.php,,,mpatel@patellaw.net,mpatel,Mpatel,patellaw.net,safe,TRUE,TRUE,FALSE,FALSE,TRUE,ALT4.ASPMX.L.GOOGLE.COM; ALT1.ASPMX.L.GOOGLE.COM; ALT2.ASPMX.L.GOOGLE.COM; ALT3.ASPMX.L.GOOGLE.COM; ASPMX.L.GOOGLE.COM,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",125,Law Office of Doug Goyen,"Automobile Accident Attorneys, Attorneys, General Practice Attorneys",https://www.yellowpages.com/dallas-tx/mip/law-office-of-doug-goyen-5179191,"9502 Webb Chapel Rd, suite 205, Dallas, TX 75220",(972) 599-4100,http://www.dallascarcrashlawyer.com,,,,douggoyen@goyenlaw.com,+19725994100;,https://www.facebook.com/dallas.texas.attorney,https://twitter.com/law_goyen,https://www.instagram.com/douggoyen,douggoyen@goyenlaw.com,douggoyen,Douggoyen,goyenlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx2.titan.email; mx1.titan.email,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",136,Naidoo Law Firm,"Automobile Accident Attorneys, Attorneys, General Practice Attorneys",https://www.yellowpages.com/dallas-tx/mip/naidoo-law-firm-456990324,"11910 Greenville Ave Ste 400, Dallas, TX 75243",(214) 575-3377,http://www.naidoolawfirm.com,,,2005,shaun@naidoolawfirm.com,,https://www.facebook.com/pages/naidoo-law-firm-pllc/178876302167621,https://twitter.com/naidoolawfirm,,shaun@naidoolawfirm.com,shaun,Shaun,naidoolawfirm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt3.aspmx.l.google.com; alt4.aspmx.l.google.com; aspmx.l.google.com; alt1.aspmx.l.google.com; alt2.aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",141,www.AbogadosParaLatinos.com- Abogado Gonzalez,"Automobile Accident Attorneys, Attorneys, Accident & Property Damage Attorneys",https://www.yellowpages.com/dallas-tx/mip/www-abogadosparalatinos-com-abogado-gonzalez-519470456,"12160 N.Abrams #503, Dallas, TX 75231",(214) 253-9567,http://www.abogadosparalatinos.com,5,11,,info@glgdallas.com,,https://www.facebook.com/dallastriallaw,,,info@glgdallas.com,info,Info,glgdallas.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,aspmx2.googlemail.com; aspmx3.googlemail.com; alt2.aspmx.l.google.com; aspmx.l.google.com; alt1.aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",142,"Dallas Personal Injury Lawyer Reina Gonzalez, DFW Personal Injury Trial Attorney","Automobile Accident Attorneys, Personal Injury Law Attorneys, Attorneys",https://www.yellowpages.com/dallas-tx/mip/dallas-personal-injury-lawyer-reina-gonzalez-dfw-personal-injury-trial-attorney-520200435,"12160 N. Abrams Suite 503, Dallas, TX 75243",(214) 253-9567,http://www.dallastruckaccidents.org,5,10,2013,rgonzalez@dallastriallaw.com,,https://www.facebook.com/dallastriallaw,,,rgonzalez@dallastriallaw.com,rgonzalez,Rgonzalez,dallastriallaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt2.aspmx.l.google.com; aspmx2.googlemail.com; aspmx.l.google.com; alt1.aspmx.l.google.com; aspmx3.googlemail.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",146,Kastl Law PC,"Automobile Accident Attorneys, Attorneys, Personal Injury Law Attorneys",https://www.yellowpages.com/dallas-tx/mip/kastl-law-pc-474797092,"4144 North Central Expressway #300, Dallas, TX 75204",(214) 937-4424,http://www.kastllaw.com,3.5,3,2006,info@kastllaw.com,214-937-4424;,https://www.facebook.com/kastllaw,https://twitter.com/kastllawpc,,info@kastllaw.com,info,Info,kastllaw.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,mx00.ionos.com; mx01.ionos.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",148,The Benton Law Firm,"Automobile Accident Attorneys, Attorneys, Personal Injury Law Attorneys",https://www.yellowpages.com/dallas-tx/mip/the-benton-law-firm-507850747,"1825 Market Center Blvd Ste 350, Dallas, TX 75207",(214) 777-7777,https://www.thebentonlawfirm.com,5,1,2012,jeff@thebentonlawfirm.com,2147777777; +817-935-8000; 9562306390;,https://www.facebook.com/bentonlawfirm,https://twitter.com/thebentonfirm,,jeff@thebentonlawfirm.com,jeff,Jeff,thebentonlawfirm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,plsmtp1.hushmail.com; plsmtp2.hushmail.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",150,Law Office of John Nwosu,"Automobile Accident Attorneys, Attorneys, General Practice Attorneys",https://www.yellowpages.com/dallas-tx/mip/law-office-of-john-nwosu-453962703,"8500 N Stemmons Fwy Ste 2020, Dallas, TX 75247",(214) 631-4646,http://www.johnnwosu.com,5,1,2010,attorney@johnnwosu.com,,https://www.facebook.com/johnnwosulawfirm,https://twitter.com/johnnwosulaw,https://www.instagram.com/johnnwosulaw,attorney@johnnwosu.com,attorney,Attorney,johnnwosu.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,ASPMX.L.GOOGLE.com; ALT3.ASPMX.L.GOOGLE.com; ALT2.ASPMX.L.GOOGLE.com; ALT4.ASPMX.L.GOOGLE.com; ALT1.ASPMX.L.GOOGLE.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",152,Naidoo Law Firm,"Automobile Accident Attorneys, Attorneys, General Practice Attorneys",https://www.yellowpages.com/dallas-tx/mip/naidoo-law-firm-456990324,"11910 Greenville Ave Ste 400, Dallas, TX 75243",(214) 575-3377,http://www.naidoolawfirm.com,,,2005,shaun@naidoolawfirm.com,,https://www.facebook.com/pages/naidoo-law-firm-pllc/178876302167621,https://twitter.com/naidoolawfirm,,shaun@naidoolawfirm.com,shaun,Shaun,naidoolawfirm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt3.aspmx.l.google.com; alt4.aspmx.l.google.com; aspmx.l.google.com; alt1.aspmx.l.google.com; alt2.aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",154,Abrams Warren,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/dallas-tx/mip/abrams-warren-545288870,"10300 N Central Expy Ste 283, Dallas, TX 75231",(972) 960-9040,http://www.warrenabramsattorney.com,,,1984,abramswn@gmail.com,9729609040;,,,,abramswn@gmail.com,abramswn,Abramswn,gmail.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt2.gmail-smtp-in.l.google.com; alt3.gmail-smtp-in.l.google.com; alt1.gmail-smtp-in.l.google.com; gmail-smtp-in.l.google.com; alt4.gmail-smtp-in.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",155,Merrill Roy,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/dallas-tx/mip/merrill-roy-11714732,"8117 Preston Rd, Dallas, TX 75225",(214) 706-9345,http://finishingtouchesbyfrancie.com,,,1984,francierunmark@gmail.com,,,,,francierunmark@gmail.com,francierunmark,Francierunmark,gmail.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,gmail-smtp-in.l.google.com; alt3.gmail-smtp-in.l.google.com; alt2.gmail-smtp-in.l.google.com; alt4.gmail-smtp-in.l.google.com; alt1.gmail-smtp-in.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",158,Goyen Doug,"Automobile Accident Attorneys, Attorneys, Legal Service Plans",https://www.yellowpages.com/dallas-tx/mip/goyen-doug-562279403,"8117 Preston Rd, Dallas, TX 75225",(214) 706-9204,http://www.douggoyen.com,,,,douggoyen@goyenlaw.com,(855) 599-4100;,https://www.facebook.com/dallas.texas.attorney,https://twitter.com/goyen1,,douggoyen@goyenlaw.com,douggoyen,Douggoyen,goyenlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx2.titan.email; mx1.titan.email,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",160,Winocour Law,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/dallas-tx/mip/winocour-law-542625748,"9400 N Central Expy, Dallas, TX 75231",(214) 575-6060,http://winocourlaw.com,,,2002,intake@winocourlaw.com,1-214-575-6060;,https://www.facebook.com/pages/winocour-law/152633418193488,https://twitter.com/goodtexaslawyer,,intake@winocourlaw.com,intake,Intake,winocourlaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt2.aspmx.l.google.com; aspmx3.googlemail.com; alt1.aspmx.l.google.com; aspmx2.googlemail.com; aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",168,Dottie Hyde,"Automobile Accident Attorneys, Attorneys, Legal Service Plans",https://www.yellowpages.com/dallas-tx/mip/dottie-hyde-537907230,"6060 N Central Expy, Dallas, TX 75206",(214) 800-2874,http://dallascarwreck.com,,,,dhyde@dallascarwreck.com,2148831700;,https://www.facebook.com/dottiehydelaw,https://twitter.com/dottiehyde,,dhyde@dallascarwreck.com,dhyde,Dhyde,dallascarwreck.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,ASPMX.L.GOOGLE.com; ALT1.ASPMX.L.GOOGLE.com; ALT2.ASPMX.L.GOOGLE.com; ALT3.ASPMX.L.GOOGLE.com; ALT4.ASPMX.L.GOOGLE.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",177,Kastl Law PC,"Automobile Accident Attorneys, Attorneys, Personal Injury Law Attorneys",https://www.yellowpages.com/dallas-tx/mip/kastl-law-pc-474797092,"4144 North Central Expressway #300, Dallas, TX 75204",(214) 937-4424,http://www.kastllaw.com,3.5,3,2006,info@kastllaw.com,214-937-4424;,https://www.facebook.com/kastllaw,https://twitter.com/kastllawpc,,info@kastllaw.com,info,Info,kastllaw.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,mx00.ionos.com; mx01.ionos.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",178,The Benton Law Firm,"Automobile Accident Attorneys, Attorneys, Personal Injury Law Attorneys",https://www.yellowpages.com/dallas-tx/mip/the-benton-law-firm-507850747,"1825 Market Center Blvd Ste 350, Dallas, TX 75207",(214) 777-7777,https://www.thebentonlawfirm.com,5,1,2012,jeff@thebentonlawfirm.com,2147777777; +817-935-8000; 9562306390;,https://www.facebook.com/bentonlawfirm,https://twitter.com/thebentonfirm,,jeff@thebentonlawfirm.com,jeff,Jeff,thebentonlawfirm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,plsmtp1.hushmail.com; plsmtp2.hushmail.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",191,"Abdelhadi & Associates, P.C.","Automobile Accident Attorneys, Immigration Law Attorneys, Attorneys",https://www.yellowpages.com/dallas-tx/mip/abdelhadi-associates-p-c-460597736,"4144 N Central Expy Ste 1210, Dallas, TX 75204",(214) 219-8803,http://www.aalaw.net,,,1972,info@aalaw.net,,,,,info@aalaw.net,info,Info,aalaw.net,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,aalaw-net.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",192,"Ashmore Law Firm, P.C.","Automobile Accident Attorneys, Divorce Attorneys, Child Custody Attorneys",https://www.yellowpages.com/dallas-tx/mip/ashmore-law-firm-p-c-2967303,"3636 Maple Ave, Dallas, TX 75219",(214) 559-7202,http://www.ashmorelaw.com,,,1987,gashmore@ashmorelaw.com,,https://www.facebook.com/ashmorelaw,https://twitter.com/ashmorelaw,,gashmore@ashmorelaw.com,gashmore,Gashmore,ashmorelaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,ashmorelaw-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",202,Anderson Injury Lawyers,"Automobile Accident Attorneys, Personal Injury Law Attorneys, Attorneys",https://www.yellowpages.com/dallas-tx/mip/anderson-injury-lawyers-563692024,"408 W 8th St Ste 202, Dallas, TX 75208",(214) 327-8000,https://maafirm.com,,,2007,advice@andersoninjurylaw.com,817-294-1900;,,,,advice@andersoninjurylaw.com,advice,Advice,andersoninjurylaw.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,andersoninjurylaw-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",212,The Benton Law Firm,"Automobile Accident Attorneys, Attorneys, Personal Injury Law Attorneys",https://www.yellowpages.com/fort-worth-tx/mip/the-benton-law-firm-530244353,"307 W 7th St Ste 828, Fort Worth, TX 76102",(817) 935-8000,http://www.thebentonlawfirm.com/fort-worth,,,2012,jeff@thebentonlawfirm.com,8179358000; 2147777777; 9562306390;,https://www.facebook.com/bentonlawfirm,https://twitter.com/thebentonfirm,,jeff@thebentonlawfirm.com,jeff,Jeff,thebentonlawfirm.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,plsmtp1.hushmail.com; plsmtp2.hushmail.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",213,Barnett Howard & Williams P,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/fort-worth-tx/mip/barnett-howard-williams-p-567732028,"930 W 1st St Ste 202, Fort Worth, TX 76102",(817) 993-9249,https://www.bhwlawfirm.com,,,,info@bhwlawfirm.com,8179939249; 8174826770;,https://www.facebook.com/bhwlawfirm,https://twitter.com/bhwlawfirm,https://www.instagram.com/bhw_law_firm,info@bhwlawfirm.com,info,Info,bhwlawfirm.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,aspmx2.googlemail.com; aspmx.l.google.com; aspmx3.googlemail.com; alt2.aspmx.l.google.com; alt1.aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",216,"The Law Offices of Chris Garcia, P.C.","Automobile Accident Attorneys, Attorneys, Labor & Employment Law Attorneys",https://www.yellowpages.com/dallas-tx/mip/the-law-offices-of-chris-garcia-p-c-22659611,"5801 Marvin D Love Fwy Ste 405, Dallas, TX 75237",(214) 522-4878,http://attorneychrisgarcia.com,,,1998,chris@chrisgarciapc.com,+2145224878;,https://www.facebook.com/attorneychrisgarcia-1766755796803746,https://twitter.com/chrisga55167204,https://www.instagram.com/attorneychrisgarcia,chris@chrisgarciapc.com,chris,Chris,chrisgarciapc.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,chrisgarciapc-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",239,Siegel Mark J,"Automobile Accident Attorneys, Civil Litigation & Trial Law Attorneys, Attorneys",https://www.yellowpages.com/dallas-tx/mip/siegel-mark-j-7296026,"3607 Fairmount St, Dallas, TX 75219",(214) 520-0000,http://www.siegellegal.com,,,1978,siegellegal@aol.com,214-520-0000;,,,,siegellegal@aol.com,siegellegal,Siegellegal,aol.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx-aol.mail.gm0.yahoodns.net,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",246,The Payne Law Group,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/dallas-tx/mip/the-payne-law-group-9891684,"2911 Turtle Creek Blvd Ste 940, Dallas, TX 75219",(214) 252-1888,http://www.paynemitchell.com,,,2006,info@paynemitchell.com,,https://www.facebook.com/paynemitchelllawgroup,https://twitter.com/paynemitchelllg,,info@paynemitchell.com,info,Info,paynemitchell.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,mx2-us1.ppe-hosted.com; mx1-us1.ppe-hosted.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",253,Blanchard Aimee,"Automobile Accident Attorneys, Sexual Harassment Attorneys, Attorneys",https://www.yellowpages.com/dallas-tx/mip/blanchard-aimee-546275474,"200 Crescent Ct, Dallas, TX 75201",(214) 746-8151,http://www.weil.com,,,2007,public.relations@weil.com,+12231345534;,,https://twitter.com/weilgotshal,https://www.instagram.com/weilgotshal,public.relations@weil.com,public.relations,Public.Relations,weil.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx01.weil.com; mx02.weil.com; mx03.weil.com; mx04.weil.com; mx05.weil.com; mx06.weil.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",259,Campbell William L Atty,"Automobile Accident Attorneys, Attorneys, Family Law Attorneys",https://www.yellowpages.com/arlington-tx/mip/campbell-william-l-atty-6112930,"1101 W Randol Mill Rd, Arlington, TX 76012",(817) 861-9116,http://wlcampbell.com,,,1992,bill@wlcampbell.com,,,,,bill@wlcampbell.com,bill,Bill,wlcampbell.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,aspmx.l.google.com; alt1.aspmx.l.google.com; alt2.aspmx.l.google.com; alt3.aspmx.l.google.com; alt4.aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",262,Payne & Blanchard LLP,"Automobile Accident Attorneys, Attorneys, Legal Service Plans",https://www.yellowpages.com/dallas-tx/mip/payne-blanchard-llp-465474316,"717 N Harwood St Ste 3350, Dallas, TX 75201",(214) 953-1313,http://www.pandblaw.com,,,1979,kcook@pandblaw.com,,,,,kcook@pandblaw.com,kcook,Kcook,pandblaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,pandblaw-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",277,Deborah Matern Law Office,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/wylie-tx/mip/deborah-matern-law-office-1959337,"405 S Birmingham St, Wylie, TX 75098",(972) 442-5700,http://www.wylieattorney.com,,,2015,dmatern@wylieattorney.com,,,,,dmatern@wylieattorney.com,dmatern,Dmatern,wylieattorney.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt4.aspmx.l.google.com; alt1.aspmx.l.google.com; alt2.aspmx.l.google.com; alt3.aspmx.l.google.com; aspmx.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",282,Pritchett & Lilly Law Firm,"Automobile Accident Attorneys, Attorneys, Criminal Law Attorneys",https://www.yellowpages.com/dallas-tx/mip/pritchett-lilly-law-firm-459583146,"1700 Commerce St, Dallas, TX 75201",(214) 573-7660,http://www.clillylaw.com,,,2005,clilly@clillylaw.com,,,,,clilly@clillylaw.com,clilly,Clilly,clillylaw.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,mx11.myoutlookonline.com; mx10.myoutlookonline.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",286,"Barr, John Holman","Automobile Accident Attorneys, Attorneys, Legal Service Plans",https://www.yellowpages.com/dallas-tx/mip/barr-john-holman-453492829,"203 E Colorado Blvd, Dallas, TX 75203",(214) 943-0012,http://www.burtbarr.com,,,,info@burtbarr.com,,https://www.facebook.com/burtbarrandassociates,,,info@burtbarr.com,info,Info,burtbarr.com,role_account,TRUE,TRUE,FALSE,TRUE,TRUE,bbarr-com.p30.mxthunder.net; bbarr-com.p20.mxthunder.net; bbarr-com.p10.mxthunder.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",300,"Wilder & Associates, PLLC","Automobile Accident Attorneys, Criminal Law Attorneys, Family Law Attorneys",https://www.yellowpages.com/fort-worth-tx/mip/wilder-associates-pllc-470259962,"777 Main St Ste 600, Fort Worth, TX 76102",(817) 840-3369,http://www.lawyerinfortworthtexas.com,,,,lawyerinfortworthtexas@gmail.com,,,,,lawyerinfortworthtexas@gmail.com,lawyerinfortworthtexas,Lawyerinfortworthtexas,gmail.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,alt2.gmail-smtp-in.l.google.com; alt1.gmail-smtp-in.l.google.com; gmail-smtp-in.l.google.com; alt4.gmail-smtp-in.l.google.com; alt3.gmail-smtp-in.l.google.com,TRUE,FALSE,FALSE,TRUE,FALSE,
Automobile Accident Attorneys,"Shady Shores,TX",307,"Willis, Dan, JD","Automobile Accident Attorneys, Personal Injury Law Attorneys, Attorneys",https://www.yellowpages.com/mesquite-tx/mip/willis-dan-jd-481689230,"1515 N Town East Blvd Ste 228, Mesquite, TX 75150",(817) 417-9664,http://pinjury.com,,,,jbridge@galyen.com,8444024530; (844) 402-2992;,https://www.facebook.com/baileyandgalyen,https://twitter.com/thetxattorney,https://www.instagram.com/thetxattorney,jbridge@galyen.com,jbridge,Jbridge,galyen.com,safe,TRUE,TRUE,FALSE,FALSE,TRUE,inbound10.liveitcloud.com; mx-01-us-west-2.prod.hydra.sophos.com; mx-02-us-west-2.prod.hydra.sophos.com; galyen-com.mail.protection.outlook.com,TRUE,FALSE,FALSE,TRUE,FALSE,
